id,u_id,name,position,active,age,handedness,catches,contract_end,cap_hit,signed_nhl,date_birth,drafted,height,weight,nhl_rights_id,nationality_id,place_birth_id,id,player_id,regular_season,season_id,league_id,team_id,captaincy,gp,gd,gaa,svp,ga,svs,so,w,l,t,toi,id,nationality,id,season
6371,11791,Jean-Philippe Levasseur,G,0,36,,R,,,0,1987-01-15,1,183,83,,3,533,35965,6371,0,124,7,5466,,,,,,,,,,,,,3,Canada,124,2009-2010
6371,11791,Jean-Philippe Levasseur,G,0,36,,R,,,0,1987-01-15,1,183,83,,3,533,35966,6371,1,124,7,5466,,0,,,,,,,,,,,3,Canada,124,2009-2010
6371,11791,Jean-Philippe Levasseur,G,0,36,,R,,,0,1987-01-15,1,183,83,,3,533,35973,6371,0,125,7,5466,,,,,,,,,,,,,3,Canada,125,2010-2011
6371,11791,Jean-Philippe Levasseur,G,0,36,,R,,,0,1987-01-15,1,183,83,,3,533,35974,6371,1,125,7,5466,,0,,,,,,,,,,,3,Canada,125,2010-2011
6372,11803,Mike Brodeur,G,0,40,,L,,,0,1983-03-30,1,188,84,,3,129,36019,6372,0,122,7,163,,,,,,,,,,,,,3,Canada,122,2007-2008
6372,11803,Mike Brodeur,G,0,40,,L,,,0,1983-03-30,1,188,84,,3,129,36020,6372,1,122,7,163,,0,,,,,,,,,,,3,Canada,122,2007-2008
6372,11803,Mike Brodeur,G,0,40,,L,,,0,1983-03-30,1,188,84,,3,129,36029,6372,0,124,7,57,,,,,,,,,,,,,3,Canada,124,2009-2010
6372,11803,Mike Brodeur,G,0,40,,L,,,0,1983-03-30,1,188,84,,3,129,36030,6372,1,124,7,57,,3,,1,0.966,3,84,1,3,0,0,180,3,Canada,124,2009-2010
6372,11803,Mike Brodeur,G,0,40,,L,,,0,1983-03-30,1,188,84,,3,129,36033,6372,0,125,7,57,,,,,,,,,,,,,3,Canada,125,2010-2011
6372,11803,Mike Brodeur,G,0,40,,L,,,0,1983-03-30,1,188,84,,3,129,36034,6372,1,125,7,57,,4,,4.34,0.833,7,35,0,0,1,0,97,3,Canada,125,2010-2011
6527,10428,Steve Mason,G,0,35,,R,,,0,1988-05-29,1,193,95,,3,493,36063,6527,0,123,7,45,,4,,4.26,0.878,17,122,0,0,4,0,239,3,Canada,123,2008-2009
6527,10428,Steve Mason,G,0,35,,R,,,0,1988-05-29,1,193,95,,3,493,36064,6527,1,123,7,45,,61,,2.29,0.916,140,1518,10,33,20,7,3664,3,Canada,123,2008-2009
6527,10428,Steve Mason,G,0,35,,R,,,0,1988-05-29,1,193,95,,3,493,36067,6527,0,124,7,45,,,,,,,,,,,,,3,Canada,124,2009-2010
6527,10428,Steve Mason,G,0,35,,R,,,0,1988-05-29,1,193,95,,3,493,36068,6527,1,124,7,45,,58,,3.05,0.901,163,1490,5,20,26,9,3201,3,Canada,124,2009-2010
6527,10428,Steve Mason,G,0,35,,R,,,0,1988-05-29,1,193,95,,3,493,36069,6527,0,125,7,45,,,,,,,,,,,,,3,Canada,125,2010-2011
6527,10428,Steve Mason,G,0,35,,R,,,0,1988-05-29,1,193,95,,3,493,36070,6527,1,125,7,45,,54,,3.03,0.901,153,1388,3,24,21,7,3027,3,Canada,125,2010-2011
6527,10428,Steve Mason,G,0,35,,R,,,0,1988-05-29,1,193,95,,3,493,36071,6527,0,126,7,45,,,,,,,,,,,,,3,Canada,126,2011-2012
6527,10428,Steve Mason,G,0,35,,R,,,0,1988-05-29,1,193,95,,3,493,36072,6527,1,126,7,45,,46,,3.39,0.894,143,1212,1,16,26,3,2534,3,Canada,126,2011-2012
6527,10428,Steve Mason,G,0,35,,R,,,0,1988-05-29,1,193,95,,3,493,36073,6527,0,127,7,61,,,,,,,,,,,,,3,Canada,127,2012-2013
6527,10428,Steve Mason,G,0,35,,R,,,0,1988-05-29,1,193,95,,3,493,36074,6527,1,127,7,61,,7,,1.9,0.944,12,203,0,4,2,0,378,3,Canada,127,2012-2013
6527,10428,Steve Mason,G,0,35,,R,,,0,1988-05-29,1,193,95,,3,493,36075,6527,0,128,7,61,,5,,1.97,0.939,8,123,0,2,2,0,244,3,Canada,128,2013-2014
6527,10428,Steve Mason,G,0,35,,R,,,0,1988-05-29,1,193,95,,3,493,36076,6527,1,128,7,61,,61,,2.5,0.917,145,1606,4,33,18,7,3486,3,Canada,128,2013-2014
6527,10428,Steve Mason,G,0,35,,R,,,0,1988-05-29,1,193,95,,3,493,36077,6527,0,129,7,61,,,,,,,,,,,,,3,Canada,129,2014-2015
6527,10428,Steve Mason,G,0,35,,R,,,0,1988-05-29,1,193,95,,3,493,36078,6527,1,129,7,61,,51,,2.25,0.928,108,1382,3,18,18,11,2885,3,Canada,129,2014-2015
6527,10428,Steve Mason,G,0,35,,R,,,0,1988-05-29,1,193,95,,3,493,36079,6527,0,130,7,61,,3,,4.09,0.852,12,69,0,0,3,0,176,3,Canada,130,2015-2016
6527,10428,Steve Mason,G,0,35,,R,,,0,1988-05-29,1,193,95,,3,493,36080,6527,1,130,7,61,,54,,2.51,0.918,132,1470,4,23,19,10,3150,3,Canada,130,2015-2016
6527,10428,Steve Mason,G,0,35,,R,,,0,1988-05-29,1,193,95,,3,493,36081,6527,0,131,7,61,,,,,,,,,,,,,3,Canada,131,2016-2017
6527,10428,Steve Mason,G,0,35,,R,,,0,1988-05-29,1,193,95,,3,493,36082,6527,1,131,7,61,,58,,2.66,0.908,143,1413,3,26,21,8,3225,3,Canada,131,2016-2017
6527,10428,Steve Mason,G,0,35,,R,,,0,1988-05-29,1,193,95,,3,493,36083,6527,0,132,7,83,,1,,0,1,0,7,0,0,0,0,20,3,Canada,132,2017-2018
6527,10428,Steve Mason,G,0,35,,R,,,0,1988-05-29,1,193,95,,3,493,36084,6527,1,132,7,83,,13,,3.24,0.906,37,355,1,5,6,1,685,3,Canada,132,2017-2018
6528,9134,Jeff Deslauriers,G,0,39,,R,,,0,1984-05-15,1,193,92,,3,1153,36115,6528,0,123,7,66,,,,,,,,,,,,,3,Canada,123,2008-2009
6528,9134,Jeff Deslauriers,G,0,39,,R,,,0,1984-05-15,1,193,92,,3,1153,36116,6528,1,123,7,66,,10,,3.34,0.901,30,272,0,4,3,0,540,3,Canada,123,2008-2009
6528,9134,Jeff Deslauriers,G,0,39,,R,,,0,1984-05-15,1,193,92,,3,1153,36119,6528,0,124,7,66,,,,,,,,,,,,,3,Canada,124,2009-2010
6528,9134,Jeff Deslauriers,G,0,39,,R,,,0,1984-05-15,1,193,92,,3,1153,36120,6528,1,124,7,66,,48,,3.26,0.901,152,1377,3,16,28,4,2798,3,Canada,124,2009-2010
6528,9134,Jeff Deslauriers,G,0,39,,R,,,0,1984-05-15,1,193,92,,3,1153,36123,6528,0,126,7,5466,,,,,,,,,,,,,3,Canada,126,2011-2012
6528,9134,Jeff Deslauriers,G,0,39,,R,,,0,1984-05-15,1,193,92,,3,1153,36124,6528,1,126,7,5466,,4,,2.74,0.903,11,102,0,3,1,0,241,3,Canada,126,2011-2012
6528,9134,Jeff Deslauriers,G,0,39,,R,,,0,1984-05-15,1,193,92,,3,1153,36127,6528,0,127,7,5466,,,,,,,,,,,,,3,Canada,127,2012-2013
6528,9134,Jeff Deslauriers,G,0,39,,R,,,0,1984-05-15,1,193,92,,3,1153,36128,6528,1,127,7,5466,,0,,,,,,,,,,,3,Canada,127,2012-2013
6529,11523,Mike McKenna,G,0,40,,R,,,0,1983-04-11,1,188,83,,1,920,36167,6529,0,123,7,100,,,,,,,,,,,,,1,USA,123,2008-2009
6529,11523,Mike McKenna,G,0,40,,R,,,0,1983-04-11,1,188,83,,1,920,36168,6529,1,123,7,100,,15,,3.56,0.887,46,360,1,4,8,1,776,1,USA,123,2008-2009
6529,11523,Mike McKenna,G,0,40,,R,,,0,1983-04-11,1,188,83,,1,920,36173,6529,0,125,7,3364,,,,,,,,,,,,,1,USA,125,2010-2011
6529,11523,Mike McKenna,G,0,40,,R,,,0,1983-04-11,1,188,83,,1,920,36174,6529,1,125,7,3364,,2,,3.05,0.893,6,50,0,0,1,0,118,1,USA,125,2010-2011
6529,11523,Mike McKenna,G,0,40,,R,,,0,1983-04-11,1,188,83,,1,920,36181,6529,0,128,7,45,,,,,,,,,,,,,1,USA,128,2013-2014
6529,11523,Mike McKenna,G,0,40,,R,,,0,1983-04-11,1,188,83,,1,920,36182,6529,1,128,7,45,,4,,3.01,0.904,11,103,0,1,1,1,219,1,USA,128,2013-2014
6529,11523,Mike McKenna,G,0,40,,R,,,0,1983-04-11,1,188,83,,1,920,36185,6529,0,129,7,5134,,,,,,,,,,,,,1,USA,129,2014-2015
6529,11523,Mike McKenna,G,0,40,,R,,,0,1983-04-11,1,188,83,,1,920,36186,6529,1,129,7,5134,,1,,5,0.853,5,29,0,0,1,0,60,1,USA,129,2014-2015
6529,11523,Mike McKenna,G,0,40,,R,,,0,1983-04-11,1,188,83,,1,920,36189,6529,0,130,7,5130,,,,,,,,,,,,,1,USA,130,2015-2016
6529,11523,Mike McKenna,G,0,40,,R,,,0,1983-04-11,1,188,83,,1,920,36190,6529,1,130,7,5130,,0,,,,,,,,,,,1,USA,130,2015-2016
6529,11523,Mike McKenna,G,0,40,,R,,,0,1983-04-11,1,188,83,,1,920,36193,6529,0,131,7,5130,,,,,,,,,,,,,1,USA,131,2016-2017
6529,11523,Mike McKenna,G,0,40,,R,,,0,1983-04-11,1,188,83,,1,920,36194,6529,1,131,7,5130,,0,,,,,,,,,,,1,USA,131,2016-2017
6529,11523,Mike McKenna,G,0,40,,R,,,0,1983-04-11,1,188,83,,1,920,36197,6529,0,132,7,5598,,,,,,,,,,,,,1,USA,132,2017-2018
6529,11523,Mike McKenna,G,0,40,,R,,,0,1983-04-11,1,188,83,,1,920,36198,6529,1,132,7,5598,,2,,2.96,0.9,5,45,0,1,1,0,101,1,USA,132,2017-2018
6529,11523,Mike McKenna,G,0,40,,R,,,0,1983-04-11,1,188,83,,1,920,36201,6529,0,133,7,61,,,,,,,,,,,,,1,USA,133,2018-2019
6529,11523,Mike McKenna,G,0,40,,R,,,0,1983-04-11,1,188,83,,1,920,36202,6529,1,133,7,61,,1,,4.21,0.833,4,20,0,0,1,0,57,1,USA,133,2018-2019
6530,7451,Riku Helenius,G,0,35,,L,,,0,1988-03-01,1,190,83,,4,1749,36239,6530,0,123,7,100,,,,,,,,,,,,,4,Finland,123,2008-2009
6530,7451,Riku Helenius,G,0,35,,L,,,0,1988-03-01,1,190,83,,4,1749,36240,6530,1,123,7,100,,1,,0,1,0,2,0,0,0,0,7,4,Finland,123,2008-2009
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36305,6531,0,123,7,39,,13,,2.53,0.918,32,357,2,7,6,0,759,18,Russia,123,2008-2009
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36306,6531,1,123,7,39,,6,,2.37,0.918,13,146,0,4,0,1,329,18,Russia,123,2008-2009
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36309,6531,0,124,7,39,,6,,2.41,0.908,14,139,0,3,3,0,349,18,Russia,124,2009-2010
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36310,6531,1,124,7,39,,26,,2.55,0.909,65,653,2,15,4,6,1527,18,Russia,124,2009-2010
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36319,6531,0,125,7,39,,,,,,,,,,,,,18,Russia,125,2010-2011
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36320,6531,1,125,7,39,,27,,2.23,0.924,58,701,2,11,9,5,1560,18,Russia,125,2010-2011
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36323,6531,0,126,7,5137,,,,,,,,,,,,,18,Russia,126,2011-2012
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36324,6531,1,126,7,5137,,53,,2.59,0.913,136,1428,4,26,24,3,3151,18,Russia,126,2011-2012
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36331,6531,0,127,7,5137,,,,,,,,,,,,,18,Russia,127,2012-2013
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36332,6531,1,127,7,5137,,35,,3.02,0.903,98,909,3,11,21,3,1950,18,Russia,127,2012-2013
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36337,6531,0,128,7,5137,,7,,2.77,0.913,20,211,0,3,4,0,432,18,Russia,128,2013-2014
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36338,6531,1,128,7,5137,,63,,2.41,0.927,146,1867,2,41,14,6,3640,18,Russia,128,2013-2014
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36343,6531,0,129,7,5137,,,,,,,,,,,,,18,Russia,129,2014-2015
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36344,6531,1,129,7,5137,,57,,2.56,0.921,141,1650,5,28,20,8,3307,18,Russia,129,2014-2015
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36345,6531,0,130,7,5137,,,,,,,,,,,,,18,Russia,130,2015-2016
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36346,6531,1,130,7,5137,,57,,2.81,0.914,148,1566,2,27,25,3,3159,18,Russia,130,2015-2016
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36349,6531,0,131,7,5137,,,,,,,,,,,,,18,Russia,131,2016-2017
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36350,6531,1,131,7,5137,,24,,3.38,0.898,76,669,1,6,17,0,1348,18,Russia,131,2016-2017
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36355,6531,0,132,7,5137,,,,,,,,,,,,,18,Russia,132,2017-2018
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36356,6531,1,132,7,5137,,51,,2.68,0.92,128,1467,2,24,16,6,2861,18,Russia,132,2017-2018
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36357,6531,0,133,7,5137,,,,,,,,,,,,,18,Russia,133,2018-2019
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36358,6531,1,133,7,5137,,49,,2.87,0.909,136,1360,2,20,19,9,2839,18,Russia,133,2018-2019
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36359,6531,0,134,7,58,,20,,2.14,0.921,44,515,2,11,7,0,1233,18,Russia,134,2019-2020
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36360,6531,1,134,7,58,,45,,2.62,0.914,110,1168,2,19,14,6,2517,18,Russia,134,2019-2020
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36361,6531,0,135,7,58,,14,,2.56,0.922,34,403,0,7,7,0,797,18,Russia,135,2020-2021
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36362,6531,1,135,7,58,,36,,2.04,0.929,72,948,7,19,11,4,2117,18,Russia,135,2020-2021
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36363,6531,0,136,7,58,,,,,,,,,,,,,18,Russia,136,2021-2022
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36364,6531,1,136,7,58,,31,,2.91,0.911,87,891,2,10,17,2,1792,18,Russia,136,2021-2022
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36365,6531,0,137,7,58,,,,,,,,,,,,,18,Russia,137,2022-2023
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36366,6531,1,137,7,58,,23,,2.7,0.913,60,629,2,11,9,2,1335,18,Russia,137,2022-2023
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36367,6531,0,138,7,58,,,,,,,,,,,,,18,Russia,138,2023-2024
6531,9308,Semyon Varlamov,G,1,35,,L,26/27,2750000,1,1988-04-27,1,188,95,58,18,1750,36368,6531,1,138,7,58,,,,,,,,,,,,,18,Russia,138,2023-2024
6532,11886,John Curry,G,0,39,,L,,,0,1984-02-27,0,180,84,,1,1751,36411,6532,0,123,7,81,,0,,,,,,,,,,,1,USA,123,2008-2009
6532,11886,John Curry,G,0,39,,L,,,0,1984-02-27,0,180,84,,1,1751,36412,6532,1,123,7,81,,3,,2.4,0.913,6,63,0,2,1,0,150,1,USA,123,2008-2009
6532,11886,John Curry,G,0,39,,L,,,0,1984-02-27,0,180,84,,1,1751,36415,6532,0,124,7,81,,,,,,,,,,,,,1,USA,124,2009-2010
6532,11886,John Curry,G,0,39,,L,,,0,1984-02-27,0,180,84,,1,1751,36416,6532,1,124,7,81,,1,,12.25,0.643,5,9,0,0,1,0,24,1,USA,124,2009-2010
6532,11886,John Curry,G,0,39,,L,,,0,1984-02-27,0,180,84,,1,1751,36419,6532,0,125,7,81,,,,,,,,,,,,,1,USA,125,2010-2011
6532,11886,John Curry,G,0,39,,L,,,0,1984-02-27,0,180,84,,1,1751,36420,6532,1,125,7,81,,0,,,,,,,,,,,1,USA,125,2010-2011
6532,11886,John Curry,G,0,39,,L,,,0,1984-02-27,0,180,84,,1,1751,36431,6532,0,128,7,6430,,0,,,,,,,,,,,1,USA,128,2013-2014
6532,11886,John Curry,G,0,39,,L,,,0,1984-02-27,0,180,84,,1,1751,36432,6532,1,128,7,6430,,2,,3.01,0.93,4,53,0,1,0,0,80,1,USA,128,2013-2014
6532,11886,John Curry,G,0,39,,L,,,0,1984-02-27,0,180,84,,1,1751,36437,6532,0,129,7,6430,,,,,,,,,,,,,1,USA,129,2014-2015
6532,11886,John Curry,G,0,39,,L,,,0,1984-02-27,0,180,84,,1,1751,36438,6532,1,129,7,6430,,2,,4.18,0.8,5,20,0,0,0,1,72,1,USA,129,2014-2015
6533,17069,Matt Climie,G,1,40,,L,,,0,1983-02-11,0,191,88,,3,867,36463,6533,0,123,7,5598,,,,,,,,,,,,,3,Canada,123,2008-2009
6533,17069,Matt Climie,G,1,40,,L,,,0,1983-02-11,0,191,88,,3,867,36464,6533,1,123,7,5598,,3,,2.92,0.894,9,76,0,2,1,0,185,3,Canada,123,2008-2009
6533,17069,Matt Climie,G,1,40,,L,,,0,1983-02-11,0,191,88,,3,867,36469,6533,0,124,7,5598,,,,,,,,,,,,,3,Canada,124,2009-2010
6533,17069,Matt Climie,G,1,40,,L,,,0,1983-02-11,0,191,88,,3,867,36470,6533,1,124,7,5598,,1,,5,0.868,5,33,0,0,1,0,60,3,Canada,124,2009-2010
6533,17069,Matt Climie,G,1,40,,L,,,0,1983-02-11,0,191,88,,3,867,36473,6533,0,125,7,5134,,,,,,,,,,,,,3,Canada,125,2010-2011
6533,17069,Matt Climie,G,1,40,,L,,,0,1983-02-11,0,191,88,,3,867,36474,6533,1,125,7,5134,,1,,1.85,0.938,1,15,0,0,0,0,32,3,Canada,125,2010-2011
6533,17069,Matt Climie,G,1,40,,L,,,0,1983-02-11,0,191,88,,3,867,36477,6533,0,126,7,2815,,,,,,,,,,,,,3,Canada,126,2011-2012
6533,17069,Matt Climie,G,1,40,,L,,,0,1983-02-11,0,191,88,,3,867,36478,6533,1,126,7,2815,,0,,,,,,,,,,,3,Canada,126,2011-2012
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36531,6534,0,123,7,84,,,,,,,,,,,,,1,USA,123,2008-2009
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36532,6534,1,123,7,84,,6,,2.94,0.893,12,100,0,1,1,1,245,1,USA,123,2008-2009
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36539,6534,0,125,7,84,,,,,,,,,,,,,1,USA,125,2010-2011
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36540,6534,1,125,7,84,,7,,2.77,0.899,17,151,1,3,4,0,369,1,USA,125,2010-2011
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36545,6534,0,126,7,57,,,,,,,,,,,,,1,USA,126,2011-2012
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36546,6534,1,126,7,57,,10,,2.48,0.909,22,221,0,3,3,2,532,1,USA,126,2011-2012
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36547,6534,0,127,7,100,,,,,,,,,,,,,1,USA,127,2012-2013
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36548,6534,1,127,7,100,,9,,2.99,0.917,25,277,1,3,4,1,502,1,USA,127,2012-2013
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36553,6534,0,128,7,100,,,,,,,,,,,,,1,USA,128,2013-2014
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36554,6534,1,128,7,100,,63,,2.23,0.924,133,1625,5,37,14,7,3586,1,USA,128,2013-2014
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36555,6534,0,129,7,100,,25,,2.18,0.921,53,616,3,13,11,0,1459,1,USA,129,2014-2015
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36556,6534,1,129,7,100,,62,,2.32,0.916,136,1484,4,40,13,5,3519,1,USA,129,2014-2015
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36557,6534,0,130,7,100,,11,,1.85,0.939,18,279,2,8,2,0,582,1,USA,130,2015-2016
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36558,6534,1,130,7,100,,61,,2.06,0.926,123,1549,6,35,21,4,3585,1,USA,130,2015-2016
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36559,6534,0,131,7,17,,,,,,,,,,,,,1,USA,131,2016-2017
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36560,6534,1,131,7,17,,7,,2.49,0.9,17,153,0,2,3,2,410,1,USA,131,2016-2017
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36563,6534,0,132,7,5598,,,,,,,,,,,,,1,USA,132,2017-2018
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36564,6534,1,132,7,5598,,53,,2.49,0.916,120,1317,5,26,17,5,2887,1,USA,132,2017-2018
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36565,6534,0,133,7,5598,,13,,2.22,0.933,30,418,0,7,6,0,811,1,USA,133,2018-2019
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36566,6534,1,133,7,5598,,46,,1.98,0.934,87,1236,7,27,15,2,2637,1,USA,133,2018-2019
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36567,6534,0,134,7,5598,,3,,5.43,0.844,12,65,0,1,2,0,133,1,USA,134,2019-2020
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36568,6534,1,134,7,5598,,44,,2.5,0.92,103,1183,2,21,16,4,2474,1,USA,134,2019-2020
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36569,6534,0,135,7,5598,,,,,,,,,,,,,1,USA,135,2020-2021
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36570,6534,1,135,7,5598,,0,0,,,,,,,,,,1,USA,135,2020-2021
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36571,6534,0,136,7,5598,,,,,,,,,,,,,1,USA,136,2021-2022
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36572,6534,1,136,7,5598,,0,0,,,,,,,,,,1,USA,136,2021-2022
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36575,6534,0,137,7,38,,,,,,,,,,,,,1,USA,137,2022-2023
6534,11797,Ben Bishop,G,0,36,,L,,,0,1986-11-21,1,201,95,,1,603,36576,6534,1,137,7,38,,0,0,,,,,,,,,,1,USA,137,2022-2023
6535,9279,Michal Neuvirth,G,0,35,,L,,,0,1988-03-23,1,185,95,,11,874,36605,6535,0,123,7,39,,,,,,,,,,,,,11,Czechia,123,2008-2009
6535,9279,Michal Neuvirth,G,0,35,,L,,,0,1988-03-23,1,185,95,,11,874,36606,6535,1,123,7,39,,5,,3,0.892,11,91,0,2,1,0,220,11,Czechia,123,2008-2009
6535,9279,Michal Neuvirth,G,0,35,,L,,,0,1988-03-23,1,185,95,,11,874,36611,6535,0,124,7,39,,,,,,,,,,,,,11,Czechia,124,2009-2010
6535,9279,Michal Neuvirth,G,0,35,,L,,,0,1988-03-23,1,185,95,,11,874,36612,6535,1,124,7,39,,17,,2.75,0.914,40,424,0,9,4,0,872,11,Czechia,124,2009-2010
6535,9279,Michal Neuvirth,G,0,35,,L,,,0,1988-03-23,1,185,95,,11,874,36615,6535,0,125,7,39,,9,,2.34,0.912,23,238,1,4,5,0,590,11,Czechia,125,2010-2011
6535,9279,Michal Neuvirth,G,0,35,,L,,,0,1988-03-23,1,185,95,,11,874,36616,6535,1,125,7,39,,48,,2.45,0.914,110,1173,4,27,12,4,2689,11,Czechia,125,2010-2011
6535,9279,Michal Neuvirth,G,0,35,,L,,,0,1988-03-23,1,185,95,,11,874,36617,6535,0,126,7,39,,,,,,,,,,,,,11,Czechia,126,2011-2012
6535,9279,Michal Neuvirth,G,0,35,,L,,,0,1988-03-23,1,185,95,,11,874,36618,6535,1,126,7,39,,38,,2.82,0.903,95,881,3,13,13,5,2020,11,Czechia,126,2011-2012
6535,9279,Michal Neuvirth,G,0,35,,L,,,0,1988-03-23,1,185,95,,11,874,36621,6535,0,127,7,39,,,,,,,,,,,,,11,Czechia,127,2012-2013
6535,9279,Michal Neuvirth,G,0,35,,L,,,0,1988-03-23,1,185,95,,11,874,36622,6535,1,127,7,39,,13,,2.74,0.91,33,334,0,4,5,2,723,11,Czechia,127,2012-2013
6535,9279,Michal Neuvirth,G,0,35,,L,,,0,1988-03-23,1,185,95,,11,874,36623,6535,0,128,7,38,,,,,,,,,,,,,11,Czechia,128,2013-2014
